Project ID,Client,Business Unit,Activity,Entity,Geography,Commercial Lead,Stage,Start Date,End Date,Month,Year,Revenue,Currency,New/Existing,Weighted %,Weighted Pipeline
P01463_1,Fontaine Capital,Tax Optimization,Finance,Nexum EMEA,France,Pierre Moreau,Pending,22/08/2026,03/10/2026,9,2026,23183.72,EUR,Existing Business,75%,17387.79
P01463_1,Fontaine Capital,Tax Optimization,Finance,Nexum EMEA,France,Pierre Moreau,Pending,22/08/2026,03/10/2026,10,2026,2148.94,EUR,Existing Business,75%,1611.7
P01526_1,Dupont Finances,Brand Strategy,Marketing,Nexum EMEA,France,Camille Roussel,Pending,22/08/2026,17/10/2026,8,2026,5256.89,EUR,Existing Business,75%,3942.67
P01526_1,Dupont Finances,Brand Strategy,Marketing,Nexum EMEA,France,Camille Roussel,Pending,22/08/2026,17/10/2026,9,2026,23130.33,EUR,Existing Business,75%,17347.75
P01526_1,Dupont Finances,Brand Strategy,Marketing,Nexum EMEA,France,Camille Roussel,Pending,22/08/2026,17/10/2026,10,2026,12863.93,EUR,Existing Business,75%,9647.95
P00845_1,Northfield Construction,HR Transformation,HR,Nexum EMEA,Germany,Stefan Krause,Won,23/08/2026,27/11/2026,8,2026,7717.9,EUR,Existing Business,,
P00845_1,Northfield Construction,HR Transformation,HR,Nexum EMEA,Germany,Stefan Krause,Won,23/08/2026,27/11/2026,9,2026,33958.77,EUR,Existing Business,,
P00845_1,Northfield Construction,HR Transformation,HR,Nexum EMEA,Germany,Stefan Krause,Won,23/08/2026,27/11/2026,10,2026,34624.63,EUR,Existing Business,,
P00845_1,Northfield Construction,HR Transformation,HR,Nexum EMEA,Germany,Stefan Krause,Won,23/08/2026,27/11/2026,11,2026,30871.61,EUR,Existing Business,,
P00960_1,Ironside Tech,M&A Support,Finance,Nexum EMEA,Germany,Stefan Krause,Pending,23/08/2026,06/12/2026,8,2026,1229.13,EUR,Existing Business,75%,921.85
P00960_1,Ironside Tech,M&A Support,Finance,Nexum EMEA,Germany,Stefan Krause,Pending,23/08/2026,06/12/2026,9,2026,5408.17,EUR,Existing Business,75%,4056.13
P00960_1,Ironside Tech,M&A Support,Finance,Nexum EMEA,Germany,Stefan Krause,Pending,23/08/2026,06/12/2026,10,2026,5514.21,EUR,Existing Business,75%,4135.66
P00960_1,Ironside Tech,M&A Support,Finance,Nexum EMEA,Germany,Stefan Krause,Pending,23/08/2026,06/12/2026,11,2026,5162.35,EUR,Existing Business,75%,3871.76
P00960_1,Ironside Tech,M&A Support,Finance,Nexum EMEA,Germany,Stefan Krause,Pending,23/08/2026,06/12/2026,12,2026,867.62,EUR,Existing Business,75%,650.72
P01999_1,Pinnacle Exports,Accounting Transformation,Finance,Nexum EMEA,Italy,Giulia Romano,Pending,23/08/2026,31/12/2026,8,2026,3020.3,EUR,Existing Business,75%,2265.22
P01999_1,Pinnacle Exports,Accounting Transformation,Finance,Nexum EMEA,Italy,Giulia Romano,Pending,23/08/2026,31/12/2026,9,2026,13289.31,EUR,Existing Business,75%,9966.98
P01999_1,Pinnacle Exports,Accounting Transformation,Finance,Nexum EMEA,Italy,Giulia Romano,Pending,23/08/2026,31/12/2026,10,2026,13549.89,EUR,Existing Business,75%,10162.42
P01999_1,Pinnacle Exports,Accounting Transformation,Finance,Nexum EMEA,Italy,Giulia Romano,Pending,23/08/2026,31/12/2026,11,2026,12685.25,EUR,Existing Business,75%,9513.94
P01999_1,Pinnacle Exports,Accounting Transformation,Finance,Nexum EMEA,Italy,Giulia Romano,Pending,23/08/2026,31/12/2026,12,2026,12258.86,EUR,Existing Business,75%,9194.15
P02480_1,Iberia Ventures,M&A Support,Finance,Nexum Iberia,Spain,Carlos Vega,Won,23/08/2026,07/12/2026,8,2026,7612.79,EUR,Existing Business,,
P02480_1,Iberia Ventures,M&A Support,Finance,Nexum Iberia,Spain,Carlos Vega,Won,23/08/2026,07/12/2026,9,2026,33496.29,EUR,Existing Business,,
P02480_1,Iberia Ventures,M&A Support,Finance,Nexum Iberia,Spain,Carlos Vega,Won,23/08/2026,07/12/2026,10,2026,34153.08,EUR,Existing Business,,
P02480_1,Iberia Ventures,M&A Support,Finance,Nexum Iberia,Spain,Carlos Vega,Won,23/08/2026,07/12/2026,11,2026,31973.73,EUR,Existing Business,,
P02480_1,Iberia Ventures,M&A Support,Finance,Nexum Iberia,Spain,Carlos Vega,Won,23/08/2026,07/12/2026,12,2026,6717.17,EUR,Existing Business,,
P02573_1,Madrid Consulting,Sales Enablement,Marketing,Nexum Iberia,Spain,Marta Iglesias,Pending,23/08/2026,15/11/2026,8,2026,3584.71,EUR,Existing Business,75%,2688.53
P02573_1,Madrid Consulting,Sales Enablement,Marketing,Nexum Iberia,Spain,Marta Iglesias,Pending,23/08/2026,15/11/2026,9,2026,15772.72,EUR,Existing Business,75%,11829.54
P02573_1,Madrid Consulting,Sales Enablement,Marketing,Nexum Iberia,Spain,Marta Iglesias,Pending,23/08/2026,15/11/2026,10,2026,16081.99,EUR,Existing Business,75%,12061.49
P02573_1,Madrid Consulting,Sales Enablement,Marketing,Nexum Iberia,Spain,Marta Iglesias,Pending,23/08/2026,15/11/2026,11,2026,7169.42,EUR,Existing Business,75%,5377.06
P01336_1,Fontaine Capital,Recruitment,HR,Nexum EMEA,France,Laura Dupont,Pending,24/08/2026,14/09/2026,8,2026,3379.76,EUR,Existing Business,75%,2534.82
P01336_1,Fontaine Capital,Recruitment,HR,Nexum EMEA,France,Laura Dupont,Pending,24/08/2026,14/09/2026,9,2026,6759.52,EUR,Existing Business,75%,5069.64
P02762_1,Coimbra Group,Accounting Transformation,Finance,Nexum Iberia,Portugal,Ana Ferreira,Pending,24/08/2026,31/12/2026,8,2026,754.38,EUR,Existing Business,75%,565.78
P02762_1,Coimbra Group,Accounting Transformation,Finance,Nexum Iberia,Portugal,Ana Ferreira,Pending,24/08/2026,31/12/2026,9,2026,3319.29,EUR,Existing Business,75%,2489.47
P02762_1,Coimbra Group,Accounting Transformation,Finance,Nexum Iberia,Portugal,Ana Ferreira,Pending,24/08/2026,31/12/2026,10,2026,3384.38,EUR,Existing Business,75%,2538.28
P02762_1,Coimbra Group,Accounting Transformation,Finance,Nexum Iberia,Portugal,Ana Ferreira,Pending,24/08/2026,31/12/2026,11,2026,3168.41,EUR,Existing Business,75%,2376.31
P02762_1,Coimbra Group,Accounting Transformation,Finance,Nexum Iberia,Portugal,Ana Ferreira,Pending,24/08/2026,31/12/2026,12,2026,3061.91,EUR,Existing Business,75%,2296.43
P00897_1,Ironside Tech,CFO Advisory,Finance,Nexum EMEA,Germany,Tom Becker,Pending,25/08/2026,31/12/2026,8,2026,10698.73,EUR,Existing Business,50%,5349.36
P00897_1,Ironside Tech,CFO Advisory,Finance,Nexum EMEA,Germany,Tom Becker,Pending,25/08/2026,31/12/2026,9,2026,56489.28,EUR,Existing Business,50%,28244.64
P00897_1,Ironside Tech,CFO Advisory,Finance,Nexum EMEA,Germany,Tom Becker,Pending,25/08/2026,31/12/2026,10,2026,57596.91,EUR,Existing Business,50%,28798.46
P00897_1,Ironside Tech,CFO Advisory,Finance,Nexum EMEA,Germany,Tom Becker,Pending,25/08/2026,31/12/2026,11,2026,53921.59,EUR,Existing Business,50%,26960.79
P00897_1,Ironside Tech,CFO Advisory,Finance,Nexum EMEA,Germany,Tom Becker,Pending,25/08/2026,31/12/2026,12,2026,52109.1,EUR,Existing Business,50%,26054.55
P00897_2,Ironside Tech,Payroll Advisory,HR,Nexum EMEA,Germany,Stefan Krause,Pending,25/08/2026,31/12/2026,8,2026,2119.29,EUR,Existing Business,50%,1059.64
P00897_2,Ironside Tech,Payroll Advisory,HR,Nexum EMEA,Germany,Stefan Krause,Pending,25/08/2026,31/12/2026,9,2026,11189.86,EUR,Existing Business,50%,5594.93
P00897_2,Ironside Tech,Payroll Advisory,HR,Nexum EMEA,Germany,Stefan Krause,Pending,25/08/2026,31/12/2026,10,2026,11409.26,EUR,Existing Business,50%,5704.63
P00897_2,Ironside Tech,Payroll Advisory,HR,Nexum EMEA,Germany,Stefan Krause,Pending,25/08/2026,31/12/2026,11,2026,10681.23,EUR,Existing Business,50%,5340.61
P00897_2,Ironside Tech,Payroll Advisory,HR,Nexum EMEA,Germany,Stefan Krause,Pending,25/08/2026,31/12/2026,12,2026,10322.19,EUR,Existing Business,50%,5161.1
P01508_1,Lumière Retail,Accounting Transformation,Finance,Nexum EMEA,France,Camille Roussel,Pending,25/08/2026,11/12/2026,8,2026,2948.62,EUR,Existing Business,75%,2211.47
P01508_1,Lumière Retail,Accounting Transformation,Finance,Nexum EMEA,France,Camille Roussel,Pending,25/08/2026,11/12/2026,9,2026,15568.73,EUR,Existing Business,75%,11676.55
P01508_1,Lumière Retail,Accounting Transformation,Finance,Nexum EMEA,France,Camille Roussel,Pending,25/08/2026,11/12/2026,10,2026,15874.0,EUR,Existing Business,75%,11905.5
P01508_1,Lumière Retail,Accounting Transformation,Finance,Nexum EMEA,France,Camille Roussel,Pending,25/08/2026,11/12/2026,11,2026,14861.06,EUR,Existing Business,75%,11145.8
P01508_1,Lumière Retail,Accounting Transformation,Finance,Nexum EMEA,France,Camille Roussel,Pending,25/08/2026,11/12/2026,12,2026,5619.73,EUR,Existing Business,75%,4214.8
P01861_1,Firenze Consulting,Training & Development,HR,Nexum EMEA,Italy,Marco Bellini,Pending,25/08/2026,02/10/2026,8,2026,1227.16,EUR,Existing Business,75%,920.37
P01861_1,Firenze Consulting,Training & Development,HR,Nexum EMEA,Italy,Marco Bellini,Pending,25/08/2026,02/10/2026,9,2026,6479.41,EUR,Existing Business,75%,4859.56
P01861_1,Firenze Consulting,Training & Development,HR,Nexum EMEA,Italy,Marco Bellini,Pending,25/08/2026,02/10/2026,10,2026,600.59,EUR,Existing Business,75%,450.44
P02794_1,Tejo Capital,Digital Marketing,Marketing,Nexum Iberia,Portugal,Miguel Santos,Won,25/08/2026,02/11/2026,8,2026,528.28,EUR,Existing Business,,
P02794_1,Tejo Capital,Digital Marketing,Marketing,Nexum Iberia,Portugal,Miguel Santos,Won,25/08/2026,02/11/2026,9,2026,2789.33,EUR,Existing Business,,
P02794_1,Tejo Capital,Digital Marketing,Marketing,Nexum Iberia,Portugal,Miguel Santos,Won,25/08/2026,02/11/2026,10,2026,2844.02,EUR,Existing Business,,
P02794_1,Tejo Capital,Digital Marketing,Marketing,Nexum Iberia,Portugal,Miguel Santos,Won,25/08/2026,02/11/2026,11,2026,126.79,EUR,Existing Business,,
P00266_1,Brennan & Associates,Recruitment,HR,Nexum UK,UK,James Thornton,Won,01/09/2026,30/09/2026,9,2026,63844.59,GBP,Existing Business,,
P00284_1,Juniper Capital,Training & Development,HR,Nexum UK,UK,James Thornton,Won,01/09/2026,30/09/2026,9,2026,44404.47,GBP,Existing Business,,
P00302_1,Quorum Staffing,HR Transformation,HR,Nexum UK,UK,Oliver Hayes,Won,01/09/2026,30/09/2026,9,2026,94147.04,GBP,Existing Business,,
P00323_1,Redbridge Media,Payroll Advisory,HR,Nexum UK,UK,James Thornton,Won,01/09/2026,30/09/2026,9,2026,51554.91,GBP,Existing Business,,
P00341_1,Westmore Finance,HR Compliance,HR,Nexum UK,UK,Emma Clarke,Won,01/09/2026,30/09/2026,9,2026,47024.33,GBP,Existing Business,,
P00359_1,Hartwell Group,CFO Advisory,Finance,Nexum UK,UK,James Thornton,Won,01/09/2026,30/09/2026,9,2026,82640.37,GBP,Existing Business,,
P00380_1,Sterling Dynamics,Financial Planning,Finance,Nexum UK,UK,James Thornton,Won,01/09/2026,30/09/2026,9,2026,30506.05,GBP,Existing Business,,
P00399_1,Pennington & Co,Tax Optimization,Finance,Nexum UK,UK,Oliver Hayes,Won,01/09/2026,30/09/2026,9,2026,78025.71,GBP,Existing Business,,
P00418_1,Blackthorn Capital,M&A Support,Finance,Nexum UK,UK,Oliver Hayes,Won,01/09/2026,30/09/2026,9,2026,127449.69,GBP,Existing Business,,
P00439_1,Oakfield Partners,Accounting Transformation,Finance,Nexum UK,UK,Emma Clarke,Won,01/09/2026,30/09/2026,9,2026,106243.53,GBP,Existing Business,,
P00460_1,Cromwell Partners,Brand Strategy,Marketing,Nexum UK,UK,Emma Clarke,Won,01/09/2026,30/09/2026,9,2026,55152.98,GBP,Existing Business,,
P00478_1,Ashford Industries,Digital Marketing,Marketing,Nexum UK,UK,Emma Clarke,Won,01/09/2026,30/09/2026,9,2026,62318.89,GBP,Existing Business,,
P00497_1,Devlin & Sons,Market Research,Marketing,Nexum UK,UK,Oliver Hayes,Won,01/09/2026,30/09/2026,9,2026,44384.14,GBP,Existing Business,,
P00515_1,Kingsford Capital,Sales Enablement,Marketing,Nexum UK,UK,Oliver Hayes,Won,01/09/2026,30/09/2026,9,2026,52036.65,GBP,Existing Business,,
P00534_1,Whitmore Consulting,Customer Experience,Marketing,Nexum UK,UK,Emma Clarke,Won,01/09/2026,30/09/2026,9,2026,125248.0,GBP,Existing Business,,
P00545_1,Kingsford Capital,Customer Experience,Marketing,Nexum UK,UK,James Thornton,Pending,01/09/2026,28/11/2026,9,2026,17940.27,GBP,Existing Business,50%,8970.14
P00545_1,Kingsford Capital,Customer Experience,Marketing,Nexum UK,UK,James Thornton,Pending,01/09/2026,28/11/2026,10,2026,18292.04,GBP,Existing Business,50%,9146.02
P00545_1,Kingsford Capital,Customer Experience,Marketing,Nexum UK,UK,James Thornton,Pending,01/09/2026,28/11/2026,11,2026,16309.33,GBP,Existing Business,50%,8154.66
P00802_1,Dalton Manufacturing,Recruitment,HR,Nexum EMEA,Germany,Stefan Krause,Won,01/09/2026,30/09/2026,9,2026,33005.8,EUR,Existing Business,,
P00820_1,Ironside Tech,Training & Development,HR,Nexum EMEA,Germany,Stefan Krause,Won,01/09/2026,30/09/2026,9,2026,33277.28,EUR,Existing Business,,
P00838_1,Northfield Construction,HR Transformation,HR,Nexum EMEA,Germany,Luisa Meier,Won,01/09/2026,30/09/2026,9,2026,36091.11,EUR,Existing Business,,
P00857_1,Solaris Energy,Payroll Advisory,HR,Nexum EMEA,Germany,Stefan Krause,Won,01/09/2026,30/09/2026,9,2026,22590.6,EUR,Existing Business,,
P00875_1,Xero Dynamics,HR Compliance,HR,Nexum EMEA,Germany,Luisa Meier,Won,01/09/2026,30/09/2026,9,2026,5448.19,EUR,Existing Business,,
P00893_1,Bergmann GmbH,CFO Advisory,Finance,Nexum EMEA,Germany,Tom Becker,Won,01/09/2026,30/09/2026,9,2026,70228.63,EUR,Existing Business,,
P00914_1,Kessler Industries,Financial Planning,Finance,Nexum EMEA,Germany,Stefan Krause,Won,01/09/2026,30/09/2026,9,2026,36950.91,EUR,Existing Business,,
P00932_1,Rhein Partners,Tax Optimization,Finance,Nexum EMEA,Germany,Tom Becker,Won,01/09/2026,30/09/2026,9,2026,42266.32,EUR,Existing Business,,
P00950_1,Fischer & Weber,M&A Support,Finance,Nexum EMEA,Germany,Luisa Meier,Won,01/09/2026,30/09/2026,9,2026,81819.69,EUR,Existing Business,,
P00969_1,Steinberg Digital,Accounting Transformation,Finance,Nexum EMEA,Germany,Luisa Meier,Won,01/09/2026,30/09/2026,9,2026,55687.53,EUR,Existing Business,,
P00988_1,Müller & Partner,Brand Strategy,Marketing,Nexum EMEA,Germany,Stefan Krause,Won,01/09/2026,30/09/2026,9,2026,39171.53,EUR,Existing Business,,
P01006_1,Heinz Group,Digital Marketing,Marketing,Nexum EMEA,Germany,Stefan Krause,Won,01/09/2026,30/09/2026,9,2026,22581.4,EUR,Existing Business,,
P01024_1,Dortmund Services,Market Research,Marketing,Nexum EMEA,Germany,Luisa Meier,Won,01/09/2026,30/09/2026,9,2026,13986.63,EUR,Existing Business,,
P01042_1,Bremen Digital,Sales Enablement,Marketing,Nexum EMEA,Germany,Tom Becker,Won,01/09/2026,30/09/2026,9,2026,25345.54,EUR,Existing Business,,
P01060_1,Hannover Capital,Customer Experience,Marketing,Nexum EMEA,Germany,Stefan Krause,Won,01/09/2026,30/09/2026,9,2026,65215.39,EUR,Existing Business,,
P01328_1,Cedar Group,Recruitment,HR,Nexum EMEA,France,Laura Dupont,Won,01/09/2026,30/09/2026,9,2026,21997.2,EUR,Existing Business,,
P01346_1,Harbourside Hotels,Training & Development,HR,Nexum EMEA,France,Pierre Moreau,Won,01/09/2026,30/09/2026,9,2026,32054.12,EUR,Existing Business,,
P01364_1,Meridian Healthcare,HR Transformation,HR,Nexum EMEA,France,Laura Dupont,Won,01/09/2026,30/09/2026,9,2026,71720.78,EUR,Existing Business,,
P01383_1,Thornton Pharma,Payroll Advisory,HR,Nexum EMEA,France,Laura Dupont,Won,01/09/2026,30/09/2026,9,2026,46051.67,EUR,Existing Business,,
P01401_1,Lumière Retail,HR Compliance,HR,Nexum EMEA,France,Pierre Moreau,Won,01/09/2026,30/09/2026,9,2026,12447.14,EUR,Existing Business,,
P01419_1,Dupont Finances,CFO Advisory,Finance,Nexum EMEA,France,Pierre Moreau,Won,01/09/2026,30/09/2026,9,2026,80370.57,EUR,Existing Business,,
P01440_1,Girard & Associés,Financial Planning,Finance,Nexum EMEA,France,Camille Roussel,Won,01/09/2026,30/09/2026,9,2026,65734.59,EUR,Existing Business,,
P01459_1,Marceau Logistics,Tax Optimization,Finance,Nexum EMEA,France,Laura Dupont,Won,01/09/2026,30/09/2026,9,2026,53069.37,EUR,Existing Business,,
P01477_1,Beaumont Digital,M&A Support,Finance,Nexum EMEA,France,Pierre Moreau,Won,01/09/2026,30/09/2026,9,2026,90384.79,EUR,Existing Business,,
P01498_1,Fontaine Capital,Accounting Transformation,Finance,Nexum EMEA,France,Pierre Moreau,Won,01/09/2026,30/09/2026,9,2026,91293.4,EUR,Existing Business,,
P01517_1,Leclerc Associés,Brand Strategy,Marketing,Nexum EMEA,France,Pierre Moreau,Won,01/09/2026,30/09/2026,9,2026,23783.04,EUR,Existing Business,,
P01535_1,Renaud Capital,Digital Marketing,Marketing,Nexum EMEA,France,Pierre Moreau,Won,01/09/2026,30/09/2026,9,2026,12839.14,EUR,Existing Business,,
P01553_1,Chevalier & Fils,Market Research,Marketing,Nexum EMEA,France,Pierre Moreau,Won,01/09/2026,30/09/2026,9,2026,9910.51,EUR,Existing Business,,
P01571_1,Normandie Digital,Sales Enablement,Marketing,Nexum EMEA,France,Laura Dupont,Won,01/09/2026,30/09/2026,9,2026,2880.66,EUR,Existing Business,,
P01580_1,Normandie Digital,Sales Enablement,Marketing,Nexum EMEA,France,Laura Dupont,Pending,01/09/2026,17/11/2026,9,2026,5546.97,EUR,Existing Business,50%,2773.49
P01580_1,Normandie Digital,Sales Enablement,Marketing,Nexum EMEA,France,Laura Dupont,Pending,01/09/2026,17/11/2026,10,2026,5655.74,EUR,Existing Business,50%,2827.87
P01580_1,Normandie Digital,Sales Enablement,Marketing,Nexum EMEA,France,Laura Dupont,Pending,01/09/2026,17/11/2026,11,2026,3025.62,EUR,Existing Business,50%,1512.81
P01589_1,Bordeaux Finance,Customer Experience,Marketing,Nexum EMEA,France,Camille Roussel,Won,01/09/2026,30/09/2026,9,2026,43729.82,EUR,Existing Business,,
P01836_1,Ergo Solutions,Recruitment,HR,Nexum EMEA,Italy,Marco Bellini,Won,01/09/2026,30/09/2026,9,2026,7100.67,EUR,Existing Business,,
P01853_1,Kendall & Partners,Training & Development,HR,Nexum EMEA,Italy,Marco Bellini,Won,01/09/2026,30/09/2026,9,2026,7637.08,EUR,Existing Business,,
P01870_1,Pinnacle Exports,HR Transformation,HR,Nexum EMEA,Italy,Marco Bellini,Won,01/09/2026,30/09/2026,9,2026,12935.26,EUR,Existing Business,,
P01887_1,Yardarm Shipping,Payroll Advisory,HR,Nexum EMEA,Italy,Michael Chen,Won,01/09/2026,30/09/2026,9,2026,4706.83,EUR,Existing Business,,
P01904_1,Milano Ventures,HR Compliance,HR,Nexum EMEA,Italy,Giulia Romano,Won,01/09/2026,30/09/2026,9,2026,6719.26,EUR,Existing Business,,
P01921_1,Rossi & Figli,CFO Advisory,Finance,Nexum EMEA,Italy,Marco Bellini,Won,01/09/2026,30/09/2026,9,2026,18116.95,EUR,Existing Business,,
P01939_1,Torino Digital,Financial Planning,Finance,Nexum EMEA,Italy,Giulia Romano,Won,01/09/2026,30/09/2026,9,2026,19799.67,EUR,Existing Business,,
P01956_1,Firenze Consulting,Tax Optimization,Finance,Nexum EMEA,Italy,Giulia Romano,Won,01/09/2026,30/09/2026,9,2026,2034.88,EUR,Existing Business,,
P01973_1,Napoli Ventures,M&A Support,Finance,Nexum EMEA,Italy,Giulia Romano,Won,01/09/2026,30/09/2026,9,2026,3539.13,EUR,Existing Business,,
P01991_1,Venezia Digital,Accounting Transformation,Finance,Nexum EMEA,Italy,Marco Bellini,Won,01/09/2026,30/09/2026,9,2026,33172.66,EUR,Existing Business,,
P02009_1,Ergo Solutions,Brand Strategy,Marketing,Nexum EMEA,Italy,Marco Bellini,Won,01/09/2026,30/09/2026,9,2026,7440.61,EUR,Existing Business,,
P02026_1,Kendall & Partners,Digital Marketing,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/09/2026,30/09/2026,9,2026,1475.91,EUR,Existing Business,,
P02043_1,Pinnacle Exports,Market Research,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/09/2026,30/09/2026,9,2026,6711.14,EUR,Existing Business,,
P02060_1,Yardarm Shipping,Sales Enablement,Marketing,Nexum EMEA,Italy,Marco Bellini,Won,01/09/2026,30/09/2026,9,2026,5388.86,EUR,Existing Business,,
P02077_1,Milano Ventures,Customer Experience,Marketing,Nexum EMEA,Italy,Michael Chen,Won,01/09/2026,30/09/2026,9,2026,12250.25,EUR,Existing Business,,
P02331_1,Albatross Foods,Recruitment,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/09/2026,30/09/2026,9,2026,15453.11,EUR,Existing Business,,
P02348_1,Greenvale Retail,Training & Development,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/09/2026,30/09/2026,9,2026,13067.2,EUR,Existing Business,,
P02365_1,Larchwood Services,HR Transformation,HR,Nexum Iberia,Spain,Carlos Vega,Won,01/09/2026,30/09/2026,9,2026,61991.13,EUR,Existing Business,,
P02384_1,Uniform Industries,Payroll Advisory,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/09/2026,30/09/2026,9,2026,35391.6,EUR,Existing Business,,
P02402_1,Iberia Ventures,HR Compliance,HR,Nexum Iberia,Spain,Marta Iglesias,Won,01/09/2026,30/09/2026,9,2026,13350.16,EUR,Existing Business,,
P02419_1,Castillo & Partners,CFO Advisory,Finance,Nexum Iberia,Spain,Carlos Vega,Won,01/09/2026,30/09/2026,9,2026,73275.78,EUR,Existing Business,,
P02438_1,Montserrat Group,Financial Planning,Finance,Nexum Iberia,Spain,Carlos Vega,Won,01/09/2026,30/09/2026,9,2026,44376.92,EUR,Existing Business,,
P02456_1,Nexo Digital,Tax Optimization,Finance,Nexum Iberia,Spain,Marta Iglesias,Won,01/09/2026,30/09/2026,9,2026,2331.5,EUR,Existing Business,,
P02474_1,Solano Industries,M&A Support,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/09/2026,30/09/2026,9,2026,43856.08,EUR,Existing Business,,
P02493_1,Verdana Holdings,Accounting Transformation,Finance,Nexum Iberia,Spain,Carlos Vega,Won,01/09/2026,30/09/2026,9,2026,55581.04,EUR,Existing Business,,
P02511_1,Sevilla Capital,Brand Strategy,Marketing,Nexum Iberia,Spain,Marta Iglesias,Won,01/09/2026,30/09/2026,9,2026,4457.48,EUR,Existing Business,,
P02529_1,Barcelona Ventures,Digital Marketing,Marketing,Nexum Iberia,Spain,Carlos Vega,Won,01/09/2026,30/09/2026,9,2026,37827.09,EUR,Existing Business,,
P02547_1,Madrid Consulting,Market Research,Marketing,Nexum Iberia,Spain,Carlos Vega,Won,01/09/2026,30/09/2026,9,2026,11772.5,EUR,Existing Business,,
P02564_1,Valencia Group,Sales Enablement,Marketing,Nexum Iberia,Spain,Sarah Mitchell,Won,01/09/2026,30/09/2026,9,2026,11203.72,EUR,Existing Business,,
P02582_1,Bilbao Partners,Customer Experience,Marketing,Nexum Iberia,Spain,Marta Iglesias,Won,01/09/2026,30/09/2026,9,2026,37005.5,EUR,Existing Business,,
P02600_1,Fairway Logistics,Recruitment,HR,Nexum Iberia,Portugal,Miguel Santos,Won,01/09/2026,30/09/2026,9,2026,1155.84,EUR,Existing Business,,
P02617_1,Optica Ventures,Training & Development,HR,Nexum Iberia,Portugal,Ana Ferreira,Won,01/09/2026,30/09/2026,9,2026,4822.93,EUR,Existing Business,,
P02634_1,Vantage Retail,HR Transformation,HR,Nexum Iberia,Portugal,Inês Costa,Won,01/09/2026,30/09/2026,9,2026,2077.46,EUR,Existing Business,,
P02651_1,Atlântico Services,Payroll Advisory,HR,Nexum Iberia,Portugal,Miguel Santos,Won,01/09/2026,30/09/2026,9,2026,5097.29,EUR,Existing Business,,
P02668_1,Tejo Capital,HR Compliance,HR,Nexum Iberia,Portugal,Miguel Santos,Won,01/09/2026,30/09/2026,9,2026,4667.5,EUR,Existing Business,,
P02685_1,Porto Innovations,CFO Advisory,Finance,Nexum Iberia,Portugal,Miguel Santos,Won,01/09/2026,30/09/2026,9,2026,20633.84,EUR,Existing Business,,
P02703_1,Lusitano Consulting,Financial Planning,Finance,Nexum Iberia,Portugal,Miguel Santos,Won,01/09/2026,30/09/2026,9,2026,4820.38,EUR,Existing Business,,
P02720_1,Braga Partners,Tax Optimization,Finance,Nexum Iberia,Portugal,Inês Costa,Won,01/09/2026,30/09/2026,9,2026,6554.94,EUR,Existing Business,,
P02737_1,Lisboa Capital,M&A Support,Finance,Nexum Iberia,Portugal,Ana Ferreira,Won,01/09/2026,30/09/2026,9,2026,17272.77,EUR,Existing Business,,
P02755_1,Coimbra Group,Accounting Transformation,Finance,Nexum Iberia,Portugal,Inês Costa,Won,01/09/2026,30/09/2026,9,2026,11011.25,EUR,Existing Business,,
P02772_1,Setúbal Industries,Brand Strategy,Marketing,Nexum Iberia,Portugal,Ana Ferreira,Won,01/09/2026,30/09/2026,9,2026,4379.09,EUR,Existing Business,,
P02789_1,Évora Partners,Digital Marketing,Marketing,Nexum Iberia,Portugal,Ana Ferreira,Won,01/09/2026,30/09/2026,9,2026,951.03,EUR,Existing Business,,
P02806_1,Fairway Logistics,Market Research,Marketing,Nexum Iberia,Portugal,Miguel Santos,Won,01/09/2026,30/09/2026,9,2026,5373.28,EUR,Existing Business,,
P02823_1,Optica Ventures,Sales Enablement,Marketing,Nexum Iberia,Portugal,Ana Ferreira,Won,01/09/2026,30/09/2026,9,2026,2061.19,EUR,Existing Business,,
P02840_1,Vantage Retail,Customer Experience,Marketing,Nexum Iberia,Portugal,Miguel Santos,Won,01/09/2026,30/09/2026,9,2026,10885.6,EUR,Existing Business,,
P00387_1,Whitmore Consulting,Financial Planning,Finance,Nexum UK,UK,Emma Clarke,Won,02/09/2026,08/11/2026,9,2026,49545.22,GBP,Existing Business,,
P00387_1,Whitmore Consulting,Financial Planning,Finance,Nexum UK,UK,Emma Clarke,Won,02/09/2026,08/11/2026,10,2026,52922.25,GBP,Existing Business,,
P00387_1,Whitmore Consulting,Financial Planning,Finance,Nexum UK,UK,Emma Clarke,Won,02/09/2026,08/11/2026,11,2026,11796.48,GBP,Existing Business,,
P00389_1,Westmore Finance,Financial Planning,Finance,Nexum UK,UK,Emma Clarke,Pending,02/09/2026,28/10/2026,9,2026,48935.37,GBP,Existing Business,50%,24467.69
P00389_1,Westmore Finance,Financial Planning,Finance,Nexum UK,UK,Emma Clarke,Pending,02/09/2026,28/10/2026,10,2026,47518.94,GBP,Existing Business,50%,23759.47
